id,title,price,sqft,image,url,post_published_date,lat,long,postal_code,FSA,rental_type,bedrooms,bathrooms,furnished,pet_friendly,description,source
c_7200330931,"Luxurious 2 Bedroom Suite, Walk In Closet & Access to Thompson Hotel",4495,945.0,https://images.craigslist.org/00I0I_7cnJbCMczeQ_0gw0co_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-luxurious-2-bedroom/7200330931.html,2020-09-21,43.6404,-79.3995,M5V 0E4,M5V,condo,,,True,False,"945ft2 available now furnished condo w/d in unit no smoking attached garage/ 945ft2 -King West Furnished Condo Rental at Thompson Residences – Luxurious 2 Bedroom Suite with Walk In Closet and Access to Thompson Hotel Amenities

$4,495 /month
Available: Immediately
Min 6 Month

KING WEST
38 Stewart Street, #702
Toronto

This luxurious and spacious 2 bedroom 2 bathroom King West furnished condo rental at The Thompson Residences. Enter this sleek 945 square foot rental to find ample closet space to one side of the hallway and the guest 3 piece bathroom. Continue on to find the upscale kitchen along the wall which features integrated stainless steel appliances and track lighting. An accent wall contrasts nicely with the pristine white tones of the rental and the exposed concrete ceilings adds a touch of rustic appeal. The modern four person dining table is the best place to sit down after a long day or better yet cozy up on the navy blue suede couch while you watch your favorite series on the large wall mounted TV. Step out onto the south facing balcony to take in the city view and check out the twinkling lights of the CN tower. To the right of the living room you will find a chic sliding barn door and frosted glass wall that reveals one of the bedrooms. Just behind the left side of the living room you will find the master suite, which is home to a plush Queen size bed, an en-suite 3 piece bathroom with a spa like shower and an enviable walk in closet with a full length mirror and integrated drawers. You will fall in love with the amazing building amenities found at the Thompson Residences including a brand new 2 level fitness center as well as Toronto’s longest rooftop infinity pool. Not only do you have your private resident amenities but you also have access to services offered by The Thompson Hotel including maid service, dry cleaning, etc. If you love the excitement of downtown, you will feel right at home at this central location right in the heart of King Street. With an extensive list of top quality Toronto restaurants on your doorstep from Blowfish and Lee’s to Frings and Gusto 101, you ‘ll never have to cook! For when you want to pick up some groceries you will find a Loblaws a short 10 minute walk away as well as countless boutique shops along King and Queen streets. Grab the King street car or the Bathurst bus to take you on your daily commute and connect you to a subway line in under 15 minutes. If you’re driving you will be happy to find easy access to the Gardiner Expressway and Lakeshore Boulevard closeby. Your rent includes hydro/electricity, internet and 1 underground parking spot. Pets are not accepted and a one time move out cleaning fee of $195 applies. Rent it Furnished provides full property management services in Toronto. Not all properties listed with us are professionally managed by our brokerage.

To APPLY or VIEW this property with an agent please visit the link below:
https://rentitfurnished.com/toronto/property/king-street-west-toronto-furnished-condo-rental-at-thompson-residences/

To CONTACT US or view SIMILAR PROPERTIES please follow this link:
http://rentitfurnished.com/montreal/listings/.
Rent It Furnished 500 Place D’Armes, Bureau 1800, Montreal, QC H2Y 2W2

Please note:
All information on this ad is accurate as of the date of posting and may change at any time.
Please see RentitFurnished.com for updated information on this listing.
To work with a Leasing Agent personally, 100% free of charge, please contact us.",craigslist
c_7200330897,entertainment district + den spacious layout parking/locker available!,2000,,https://images.craigslist.org/00u0u_7grp75ctQa_0uE0kq_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-entertainment-district/7200330897.html,2020-09-21,43.6404,-79.3995,M5V 0E4,M5V,condo,1.0,1.0,,False,"1BR / 1Ba available nov 1 condo w/d in unit wheelchair accessible/ 1br -Welcome To The Highly Desirable And Incredibly Located ""The Brant Park"". This Bright 1 Bedroom + Den Features Exposed Concrete Walls+Ceilings, Floor-To-Ceiling Windows, Engineered Hardwood Flooring, European Kitchen W/Stone Counters & S/S Appliances. New Closet Organizers Installed, En-Suite Laundry, Steps To Park, Transit, Restaurants, Hospital, Cafes & Nightlife. Parking Available For Rent $200/Month And Locker $50/Month.",craigslist
c_7200330286,"Spacious 3 Bed, 2.5 Bath with Private Patio and Fireplace in Emry Vill",3295,1700.0,https://images.craigslist.org/00d0d_4EZDJsPwfpS_0fu0bC_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/north-york-spacious-3-bed-25-bath-with/7200330286.html,2020-09-21,43.7366,-79.5401,M9M 1N9,M9M,townhouse,3.0,25.0,True,True,"3BR / 2.5Ba 1700ft2 available now cats are OK - purrr dogs are OK - wooof furnished townhouse w/d in unit no smoking street parking/ 3br - 1700ft2 -FURNISHED – 3 BED – 2.5 BATH – TOWNHOUSE – 1700 SQ. FT.
Toronto Furnished Townhouse Rental – Spacious 3 Bed, 2.5 Bath with Private Patio and Fireplace in Emry Village

$3,295 /month
Available: Immediately
Flexible Term

TORONTO
41 Parotta Drive
Toronto

This 3-bedroom, 2.5-bathroom Toronto Furnished Townhouse Rental enjoys 1700 square feet, a private patio, living room fireplace, private entrance and hardwood floors. Find a modern kitchen with espresso-toned cabinetry, stainless steel appliances and ample space to prepare and enjoy your meals. Find a formal dining area complete with a dining set and seating for 6 and the nearby living room with a cozy collection up of sofas surrounding the fireplace. A media room enjoys a flat-screen TV and ample seating – perfect for unwinding and watching the latest show. Find all 3-bedrooms with comfortable mattresses, fresh linens and generous closet space. This Toronto Furnished Townhouse Rental includes shared laundry and a Jacuzzi tub. A one time cleaning fee of $295 applies. Annual rentals are $3295 per month and monthly rentals are $3595 per month. Pets are welcome with a pet fee of $50. This location enjoys access to Jospeh BannonPark, Sheppard Ave with access to a variety of amenities, Carmine Stefano Community Centre, public transportation and more. Rent it Furnished is a full-service provider of Toronto Investment Real Estate Services. Our services include leasing, tenant placement, property management and Investment Real Estate Sales in the Toronto and surrounding areas. Not all properties listed with us are professionally managed by Rent it Furnished and pricing, terms and availability is subject to change.

to APPLY or VIEW this property with an agent please visit the link below:
https://rentitfurnished.com/toronto/property/toronto-furnished-townhouse-rental-k2/

To CONTACT US or view SIMILAR PROPERTIES please follow this link:
http://rentitfurnished.com/toronto/listings/

Rent It Furnished Realty 500 King Street West
Toronto, ON M5V 1L9

Please note:
All information on this ad is accurate as of the date of posting and may change at any time. Please see RentitFurnished.com for updated information on this listing. To work with a Leasing Agent personally, 100% free of charge, please contact us.",craigslist
c_7200329655,"Incredible 2 Bed, 2 Bath plus Private Terrace and 2 Balconies in Downt",8995,2200.0,https://images.craigslist.org/00L0L_hMRh2BmUM9G_07O05a_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/central-toronto-incredible-2-bed-2-bath/7200329655.html,2020-09-21,43.6736,-79.4035,M5R 2R8,M5R,condo,2.0,2.0,True,True,"2BR / 2Ba 2200ft2 available now cats are OK - purrr dogs are OK - wooof furnished apartment w/d in unit no smoking attached garage/ 2br - 2200ft2 -FURNISHED – 2 BED + DEN – 2 BATH – CONDO / APARTMENT – 2200 SQ. FT.
Toronto Furnished Apartment Rental – Incredible 2 Bed, 2 Bath plus Private Terrace and 2 Balconies in Downtown Toronto

$8,995 /month
Available: Immediately
Flexible Term

DOWNTOWN TORONTO
160 Bedford Road, #303
Toronto

This incredible 2 bedroom, 2 bathrooms, Toronto Furnished Penthouse Rental has been designed over 2-levels and offers 2200 square feet of living space, a fireplace, upscale hardwood floors, a private terrace and 2 balconies! Without a detail missed, this space enjoys everything from a sprawling modern kitchen to an extraordinary entertaining floorplan. A modern kitchen features a gorgeous breakfast bar island in quartz and wood with seating for guests. Enjoy space-maximizing integrated appliances, lots of cabinet space and room to prepare your meals. Adjoined to this incredible space, you will find the living room with a chic sectional sofa and well-appointed conversation seating. This main living area enjoys access to the private terrace with its own outdoor living space complete with BBQ and furniture. Make your way to the upper level, where a king-sized master suite features beautiful furniture, an en-suite bathroom with its own balcony – truly private retreat! This Toronto, furnished penthouse rental, includes in-suite laundry, 2 parking spaces in the private underground garage, hydro, internet and a storage locker. A one time cleaning fee of $195 applies. This condo is located in a trendy location right between Yorkville and the Annex. Just down the street, you will find exciting bars like Playa Cabana and the Pour House as well as tasty Toronto restaurants like Sotto Sotto, L’Unita Enoteca and Mistura. Within walking distance, you will encounter a Whole Foods, Casa Loma and Yorkville, allowing for unlimited entertainment! Rent it Furnished provides leasing, tenant placement and full property management services in Toronto. Not all properties listed with us are professionally managed by our company. Pricing, terms and availability are subject to change.

To APPLY or VIEW this property with an agent please visit the link below:
https://rentitfurnished.com/toronto/property/toronto-furnished-apartment-rental-o/

To CONTACT US or view SIMILAR PROPERTIES please follow this link:
http://rentitfurnished.com/toronto/listings/

Rent it Furnished Inc - 500 King St W, 3rd Floor, Toronto, ON, M5V 1L2

Please note:
All information on this ad is accurate as of the date of posting and may change at any time.
Please see RentitFurnished.com for updated information on this listing.",craigslist
c_7200329135,"Delightful 4 Bedroom, 3.5 Bath with Fully Finished Basement and Firepl",8895,2300.0,https://images.craigslist.org/00101_1zr6pt8RD8u_0gw0co_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-delightful-4-bedroom-35-bath/7200329135.html,2020-09-21,43.6861,-79.4025,M4V 1P7,M4V,house,4.0,35.0,True,True,"4BR / 3.5Ba 2300ft2 available now cats are OK - purrr dogs are OK - wooof furnished house w/d in unit no smoking attached garage/ 4br - 2300ft2 -FURNISHED – 4 BED – 3.5 BATH – DETACHED HOME – 2300 SQ. FT.
Toronto Furnished House for Rent in Summerhill – Delightful 4 Bedroom, 3.5 Bath with Fully Finished Basement and Fireplace

$8,895 /month
Available: Immediately
Min 3 Month

SUMMERHILL
21 Farnham Avenue
Toronto

With an expansive 2300 square foot floorplan, this Toronto Furnished House for Rent in Summerhill offers style, function and plenty of space. This incredible home features 4 bedrooms, 3.5 bathrooms, a fully finished basement, Jacuzzi, gorgeous fireplace and stunning décor throughout. Without a detail spared, find hardwood flooring, a walk-in-closet and built-in shelving to accommodate every need. A modern kitchen enjoys dark granite counters, extensive cabinetry, modern appliances and room to enjoy your meals. Each bedroom features a plush mattress, fresh bedding and linens and space for all your personal belongings. Included in your rent is in suite laundry, 2 outside parking spaces, bi-weekly maid service, a private entrance and yard, hydro (capped at $150 per month), internet, gas (capped at $150 per month) and air conditioning. Pets may be considered, please inquire. A one time cleaning fee of $295 applies. This amazing Summerhill is location, steps away from St. Clair Station / public transport and Summerhill/Rosedale and a leisurely 20-min walk to Yonge and Bloor/Yorkville. Rent it Furnished is a full-service provider of Toronto Investment Real Estate Services. Our services include leasing, tenant placement, full property management and Investment Real Estate Sales in the Toronto and surrounding areas. Not all properties listed with us are professionally managed by Rent it Furnished and pricing, terms and availability is subject to change.

To APPLY or VIEW this property with an agent please visit the link below:
https://rentitfurnished.com/toronto/property/toronto-furnished-house-for-rent-in-summerhill-I/

To CONTACT US or view SIMILAR PROPERTIES please follow this link:
http://rentitfurnished.com/montreal/listings/

Rent It Furnished Realty 500 King Street West
Toronto, ON M5V 1L9

Please note:
All information on this ad is accurate as of the date of posting and may change at any time. Please see RentitFurnished.com for updated information on this listing. To work with a Leasing Agent personally, 100% free of charge, please contact us.",craigslist
c_7200328496,20 Blue Jays Way - Large One Bedroom In The Heart of Downtown Toronto,1900,,https://images.craigslist.org/00T0T_gkUcb9JYxMK_04202G_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-20-blue-jays-way-large/7200328496.html,2020-09-21,43.6404,-79.3995,M5V 0E4,M5V,condo,1.0,1.0,,False,"1BR / 1Ba available now condo w/d in unit/ 1br -Large One Bedroom & Separate Large Den, Modern Centre Island W/Granite Counter Top. Wood Floors Throughout. Excellent Location At Front St & Blue Jays Way. The Element! Walk To Rogers Skydome, Waterfront, Harbourfront Events, Entertainment Venues, Restaurants, Shopping & The Path & Union Station. Well Managed Tridel Building! Aaa Tenants Only Please. Restriction On Pets. Friendly Landlord.

EXTRAS: Fridge/Stove/D/Washer,Microwave, Blinds, Stacked Washer/Dryer; Balcony Roof Top Terrace,Pool, Gym, Theatre Plus 24 Hr Concierge, 95% Walk Score!! Walk To Ttc, Restaurants, Skydome, Acc, Theatres On King St., Harbourfront, The Path

If you are interested in this listing please directly contact the listing agent and do not reply to this ad.

NANCY LOUISE GERRARD, Salesperson show contact info

REMAX REGAL HOMES BROKERAGE",craigslist
c_7200328509,"Impressive 1 Bed, 1 Bath plus Beautiful Decor and Exposed Brick in St.",2949,700.0,https://images.craigslist.org/00J0J_dM64QxL3oDk_0nc0fu_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-impressive-1-bed-1/7200328509.html,2020-09-21,43.6456,-79.3754,M5E 1Z4,M5E,loft,1.0,1.0,True,True,"1BR / 1Ba 700ft2 available now cats are OK - purrr dogs are OK - wooof furnished loft w/d in unit no smoking/ 1br - 700ft2 -FURNISHED – 1 BED – 1 BATH – LOFT – 700 SQ. FT.
Toronto Furnished Loft Rental – Impressive 1 Bed, 1 Bath plus Beautiful Decor and Exposed Brick in St. Lawrence Market Location

$2,949 /month
Available: Immediately
Min 6 Month

ST. LAWRENCE MARKET
81A FRONT STREET EAST
Toronto

This rare and impressive 1 bedroom, 1 bathroom Toronto Furnished Loft Rental in St. Lawrence Market has it all! Enjoy this brilliant open concept with high ceilings, exposed wooden beams, exposed brick and hardwood flooring. Find gorgeous details that add a unique touch to this space, like the French doors with half-moon window to the balcony, a beautiful selection of art and well-curated home décor that adds character to this space. A spacious kitchen enjoys modern black appliances, light oak cabinets and a breakfast bar. Find the adjoining space with tailored modern furniture which coordinated beautifully with the art, a flat-screen TV and room to entertain or relax. The bedroom area is made complete with an inviting ambiance containing a comfortable bed, exposed ceiling duct and beam work, lovely art and stylish bedding. Your rent includes in-suite laundry, a/c, internet and water. A one-time cleaning fee of $195 is applicable. Small pets are welcome; please inquire. This excellent location in St. Lawrence Market enjoys access to the famous St. Lawrence Market, Metro groceries, parks, public transit, Image Cinemas at Market Square, and so much more. Rent it Furnished is a full-service provider of Toronto Investment Real Estate Services. Our services include leasing, tenant placement, property management and Investment Real Estate Sales in the Toronto and surrounding areas. Not all properties listed with us are professionally managed by Rent it Furnished and pricing, terms and availability are subject to change.

To APPLY or VIEW this property with an agent please visit the link below:
https://rentitfurnished.com/toronto/property/toronto-furnished-loft-rental/

To CONTACT US or view SIMILAR PROPERTIES please follow this link:
http://rentitfurnished.com/montreal/listings/

Rent It Furnished Realty 500 King Street West
Toronto, ON M5V 1L9

Please note:
All information on this ad is accurate as of the date of posting and may change at any time. Please see RentitFurnished.com for updated information on this listing. To work with a Leasing Agent personally, 100% free of charge, please contact us.",craigslist
c_7200327071,brand new never lived in before locker included fully furnished!,1680,,https://images.craigslist.org/00R0R_8X7zHZ8s2eE_0ew0jm_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-never-lived-in-before/7200327071.html,2020-09-21,43.6572,-79.3783,M5B 1Y2,M5B,condo,0.0,1.0,True,True,"0BR / 1Ba available now cats are OK - purrr dogs are OK - wooof furnished condo w/d in unit no parking wheelchair accessible Brand New Studio Located In The Heart Of Downtown Toronto's Most Exhilarating Neighborhood, Walking Distance To Ryerson U, George Brown, Ttc/Subway, Eaton's, St. Lawrence Market, Soaring 9' Ceiling, Laminate Floor Thru-Out. Interior Design & Finishes: Modern Kitchen With S/S Appliances, Quartz Counters, Furnished (New Mattress, Dinning Table, Desk And Chairs.), One Locker Included And, Move-In Ready!",craigslist
c_7200324521,Apartment 1 bedroom rent,1650,,https://images.craigslist.org/01515_88gEP9D99eT_0CI0t2_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/york-apartment-1-bedroom-rent/7200324521.html,2020-09-21,43.6934,-79.4857,M6M 5E6,M6M,apartment,1.0,1.0,,False,"1BR / 1Ba available oct 1 apartment no laundry on site no smoking street parking/ 1br -Large apartment, 1 bedroom on the main floor of a 2 story home Available October 1st at $1650 per month. Recently renovated, a friendly, clean, safe and quiet neighbourhood. Minutes to the TTC, laundry mat, grocery stores, schools, parks, bakeries, restaurants, and more FEATURES:

• Modern kitchen with new stainless steel appliances, and tons of cupboard space.
• Built-in Air Conditioning
• Quartz counters in kitchen
• Large windows and bright rooms
• Brand new floors throughout, with ceramic tiled floors in bathroom with glass shower doors
• Parking: Street parking available

Utilities: Tenant responsible for Hydro; landlord pays heat + water.
Sorry, No Pets due to allergies.
No Smoking",craigslist
c_7200324140,The Eglinton / Redpath -studio,1700,359.0,https://images.craigslist.org/00J0J_3SYJ5EqHxld_0CI0t2_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-the-eglinton-redpath-studio/7200324140.html,2020-09-21,43.707766,-79.392611,M4P 1J5,M4P,condo,1.0,2.0,,False,"1BR / 2Ba 359ft2 available sep 23 condo w/d in unit/ 1br - 359ft2 -The Eglinton- Maxwell #2711 -359 SqFt Studio $1700 Move in Now

Balcony with East views. Open concept kitchen living room –Studio with 1 full bathroom unit. 359 SqFt.. Ensuite Laundry, stainless steel kitchen appliances included. Engineered Hardwood floors, Stone counter tops. Water and heat included .
For Floor plans, video tours and more of our other listings visit http://www.menkescondorentals.com
EXTRAS: Built-in fridge, dishwasher, stove, microwave, front loading washer and dryer, existing Lights, AC, Hardwood floors, balcony
AMENITIES: Full gym with cardio and weights, Theater screening room, Multi-purpose event room with kitchen, bar, lounge seating, Billiards, walk-out to an outdoor terrace provides easy entertainment for guests and BBQs, Interactive kids room.
$1,7000.00 per month
Utilities: Not included.
PLEASE NOTE:
1. Hydro, cable, phone and internet not included.
2. Proof of employment.
3. Credit report and;
4. Tenants insurance is required upon move in.
1 Year Lease - First and Last Month deposit required
The Area: The Eglinton Condos is part of the well-established Yonge & Eglinton neighbourhood - the ideal blend of well-treed residential streets, excellent food and shopping, a bustling business hub, and a commuter’s dream with convenient transit access. The Eglinton will offer unsurpassed access to both the Yonge Eglinton TTC subway line, as well as the Eglinton Crosstown LRT (now under construction) which makes getting anywhere in Toronto very easy. But with some of the best restaurants in the city, exciting nightlife, top schools, and an abundance of youthful exuberance, you may never want to leave.",craigslist
c_7200323722,Grid Condos 2bed/ 1 bath - Suite 10,2400,640.0,https://images.craigslist.org/00e0e_eGMDtx3fY69_0CI0t2_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-grid-condos-2bed-1-bath-suite-10/7200323722.html,2020-09-21,43.65515,-79.386485,M7A 0A1,M7A,condo,2.0,1.0,True,False,"2BR / 1Ba 640ft2 available sep 23 furnished condo w/d in unit/ 2br - 640ft2 -Grid Condos -181 Dundas E (Jarvis) #1810 $2400 - Move in now

Built 2019 - 2bed (both with windows, closet and doors) 1 bathroom . 640Sqft with Juliette balcony South facing. Ensuite laundry stainless steel kitchen appliances included. Engineered Hardwood floors, Stone counter tops.

EXTRAS: Built-in fridge, dishwasher, stove, microwave, washer and dryer, existing Lights, AC, Hardwood floors
For Floor plans and more of our other listings visit http://www.menkescondorentals.com

Building/Amenities: The Grid Condo will be a stunning 52 storey high-rise tower located at the doorstep of Ryerson University on the southeast corner of Dundas Street and Jarvis Street (181 Dundas Street East). Double-height lobby greets Grid Condo residents with rich, luxurious stone and wood finishes, a fireplace, custom art and a friendly 24/7 concierge

$2,4000.00 per month
Utilities: Not included.
PLEASE NOTE:
1. Hydro, cable, phone and internet not included.
2. Proof of employment.
3. Credit report and;
4. Tenants insurance is required upon move in.
1 Year Lease - First and Last Month deposit required
For Floor plans and more of our other listings visit http://www.menkescondorentals.com
The Grid Condo features two full floors of amenities including:
The Grid Learning Centre on the second floor with approximately 6,000 sq.ft. of space designed for both individual and group work with ample seating, a cafe area, break-out rooms and a sprawling outdoor terrace; the Learning Centre will be fully wired with WiFi and today's technological necessities such as a printer/scanner/copier
Approximately 3,000 sq.ft. fully equipped Fitness Centre with weight areas, cardio equipment, a spinning room and yoga room
Approximately 5,000 sq.ft. of outdoor amenities over two expansive outdoor terraces, with BBQs, dining space and sun loungers
Two guest suites, Media area, lounge, and a dining area with full kitchen",craigslist
c_7200323538,brand new spacious feel parking/locker/UTILITIES INCLUDED!,2490,,https://images.craigslist.org/00F0F_c3bFBlodVyx_06u04S_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-brand-new-spacious/7200323538.html,2020-09-21,43.6555,-79.3626,M5A 3A8,M5A,condo,2.0,2.0,,True,"2BR / 2Ba available oct 1 cats are OK - purrr dogs are OK - wooof condo w/d in unit carport wheelchair accessible/ 2br -Rarely Available Spacious 2-Br Corner Unit In Tridel's Wildly Popular The Richmond! Aprox 870 Sq Ft. Fully Functional Layout, No Wasted Space! 2 Full 4-Pc. Bathrooms, Parking, & Locker! Open Kitchen, Mirrored Closet Doors, Granite Kitchen Counter. Great Amenities: 24-Hr Concg, 2-Level Gym, Basketball Crt, Sauna. Amazing Huge Rooftop (Best In City? Hot Tub, Fire Tables, Bbqs, Gazebo!). Billiards Rm, Party Rm., Coffee Lounge, Ev Car Charging.",craigslist
c_7187755266,2422 Queen St. East - Great 1BR Unit Available,1450,,https://images.craigslist.org/00O0O_5ws9LjsqAt4_07e05t_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/2422-queen-st-east-great-1br-unit/7187755266.html,2020-09-21,43.67443,-79.280107,M1N 1A2,M1N,suite,1.0,1.0,,False,"1BR / 1Ba available now apartment laundry in bldg no smoking/ 1br -Excellent 1 BR-JUNIOR Unit Available in the Beach.
$1,450 + Hydro

*Photos of similar unit shown.

BUILDING FEATURES
- intimate, exclusive building with distinctive art deco architecture
- beautiful landscaping
- renovated hallways
- laundry room included

SUITE FEATURES
- spacious suite layouts
- abundance of natural light given plentiful windows
- oak hardwood flooring
- fridge and stove included
- some units have views of Lake Ontario

Blantyre Gardens is located in the vibrant The Beach community on Queen Street East., just east of Victoria Park Ave.

NEIGHBOURHOOD AMENITIES
- steps to the waterfront and boardwalk
- part of the lively Queen Street East scene shopping
- restaurants, nightlife and movies
- public transit along Queen Street East

Please call Ivanka at show contact info for more information or to set up a time for a viewing.",craigslist
c_7200323159,2422 Queen St. East - Great 1BR Unit Available,1550,,https://images.craigslist.org/00n0n_bzeWPcgBbML_0CI0t2_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/2422-queen-st-east-great-1br-unit/7200323159.html,2020-09-21,43.67443,-79.280107,M1N 1A2,M1N,suite,1.0,1.0,,False,"1BR / 1Ba available oct 1 apartment laundry in bldg no smoking/ 1br -Excellent 1 BR Unit Available in the Beach.
$1,550 + Hydro

*Photos of similar unit shown.

BUILDING FEATURES
- intimate, exclusive building with distinctive art deco architecture
- beautiful landscaping
- renovated hallways
- laundry room included

SUITE FEATURES
- spacious suite layouts
- abundance of natural light given plentiful windows
- oak hardwood flooring
- fridge and stove included
- some units have views of Lake Ontario

Blantyre Gardens is located in the vibrant The Beach community on Queen Street East., just east of Victoria Park Ave.

NEIGHBOURHOOD AMENITIES
- steps to the waterfront and boardwalk
- part of the lively Queen Street East scene shopping
- restaurants, nightlife and movies
- public transit along Queen Street East

Please call show contact info for more information or to set up a time for a viewing.",craigslist
c_7200320652,"La Salle Towers 135 Lawton Blvd, Toronto",1550,720.0,https://images.craigslist.org/00e0e_lxVXdMnPs7R_0CI0pL_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-la-salle-towers-135-lawton-blvd/7200320652.html,2020-09-21,43.694664,-79.3972,M4V 1Y8,M4V,suite,1.0,1.0,False,False,"1BR / 1Ba 720ft2 available oct 1 apartment laundry on site no smoking attached garage/ 1br - 720ft2 -$1550/ 1br - 720ft2 - La Salle Towers 135 Lawton Blvd, Toronto
We have beautiful, 1 Bedroom unit Price: $1550
Available: October 1, 2020
We have on-site professional Resident Managers. Call to book a viewing today!
Suite Features:
Wood Floors
White Quartz Counter tops
Upgraded Appliances
Balcony
City View
Heat & Hot Water Included
Building Amenities:
On-Site Resident Managers
24-Hour Laundry Facility
we have a new laundry machines on the main floor.
Unfurnished

Nearby Locations and Sights:
St. Claire Avenue Transit
Yonge Street Shops and Restaurants
St. Lawrence Market
Nathan Phillips Square
Queen Street West
Yonge and Dundas Square
C.N.E
Rogers Center",craigslist
c_7198587191,1+1 Bedroom Condo for Lease – Dufferin / Lawrence,2100,,https://images.craigslist.org/00Z0Z_fbLqZz7vahJ_0uE0mZ_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/north-york-11-bedroom-condo-for-lease/7198587191.html,2020-09-21,43.7223,-79.4504,M6A 2R2,M6A,condo,1.0,1.0,,False,"1BR / 1Ba available now condo w/d in unit no smoking/ 1br -Stunning south-west facing end unit with lots of natural light. Upgraded kitchen w/granite counter, backsplash, pantry & undermount sink. Stunning wall-to-wall closet space created in the den. Functional layout. Unit comes w/ensuite laundry & 1 parking spot. Available immediately.

$2,100/month + hydro

If you have any questions or would like to book an appointment please contact Jennifer Peart from Keller Williams Advantage Realty at show contact info .

Listing courtesy of Keller Williams Referred Realty",craigslist
c_7200309233,Stylish 1 Bedroom Suite with City Views and Desirable Location,2695,680.0,https://images.craigslist.org/00e0e_4o57NBNKJEt_0gw09h_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-stylish-1-bedroom/7200309233.html,2020-09-21,43.6404,-79.3995,M5V 0E4,M5V,condo,1.0,1.0,True,True,"1BR / 1Ba 680ft2 available oct 1 cats are OK - purrr dogs are OK - wooof furnished condo w/d in unit no smoking no parking/ 1br - 680ft2 -Entertainment District Toronto Furnished Condo Rental at Victory Lofts – Stylish 1 Bedroom Suite with City Views and Desirable Location

$2,695 /month
Available: Oct 1, 2020
Min 3 Month

ENTERTAINMENT DISTRICT
478 King Street West, #411
Toronto

Featuring luxurious high end finishes and stylish touches throughout, this Entertainment District Toronto furnished condo rental at Victory Lofts is a comfortable home in the heart of Toronto. Entering your suite you will fully appreciate the high ceilings of chic exposed concrete. Immediately to your left you will find the four piece bathroom with an extra large vanity mirror, a relaxing soak tub and modern rectangular sink. Next to the bathroom you will find a shoe cabinet as well as your foyer coat closet and in suite washer/dryer behind sliding mirrored doors. Further down the hall witness how the suite opens up to reveal the open concept living/dining area with your cozy bedroom found behind corner glass sliding doors to your right. With a plush Queen size bed and ample closet space, this bedroom will be your oasis of calm after a long day exploring the city. Boasting high end stainless steel integrated appliances, dark granite counter tops and light brown cabinetry contrasting the white tile backsplash, the kitchen has everything you need to whip up your meals. Sit down to eat at the four person wooden dining table which conveniently offers you more prep space when cooking thanks to its proximity to the kitchen. Want to enjoy a stunning view while you eat? Head on out to the wood tiled balcony where you will find a rustic bar top and stools so you can gaze out over the cityscape while you sip your morning coffee or enjoy a well deserved nightcap. Topping off this rental is the ample living room which is home to a comfortable sectional couch, a large flat screen TV with glass entertainment system, over sized windows and a lush rug for added coziness. Utilities and internet are included. Residents at Victory Lofts have access to fabulous building amenities including a fitness center, meeting rooms, party room and concierge service. Thanks to its central location right by King and Spadina, you will have easy access to Toronto’s best restaurants and shopping options. Within walking distance you will find a Loblaws, Fresh & Wild, Shopper’s Drugmart and Starbucks. Enjoy the exciting nightlife of King Street with the many local bars and lounges including Early Mercy, Citizen and Spice Route. Commuting is easy thanks to the King and Spadina streetcars that will connect you to the subway line in mere minutes. Your rent includes internet, hydro/electricity, and water. A one time move out cleaning fee of $195 applies and pets may be accepted. Rent it Furnished provides full property management services in Toronto. Not all properties listed with us are professionally managed by our brokerage.

to APPLY or VIEW this property with an agent please visit the link below:
https://rentitfurnished.com/toronto/property/entertainment-district-toronto-furnished-condo-rental-at-victory-condos/

To CONTACT US or view SIMILAR PROPERTIES please follow this link:
http://rentitfurnished.com/toronto/listings/

Rent It Furnished Realty 500 King Street West
Toronto, ON M5V 1L9

Please note:
All information on this ad is accurate as of the date of posting and may change at any time. Please see RentitFurnished.com for updated information on this listing. To work with a Leasing Agent personally, 100% free of charge, please contact us.",craigslist
